Date,Category,Subcategory,Amount,Type,Payment_Method,City,Merchant,Notes,Year,Month,Month_Num,Quarter,Weekday,Day,Weekend_Flag,Expense_Bucket
2025-02-09 02:46:09,Rent,House Rent,9012.49,Expense,Debit Card,Kolkata,Local Store,House Rent payment via Debit Card,2025,February,2,Q1,Sunday,9,Weekend,High
2025-02-09 04:41:41,Travel,Flight,2214.31,Expense,Net Banking,Delhi,Big Bazaar,Flight payment via Net Banking,2025,February,2,Q1,Sunday,9,Weekend,Medium
2025-02-09 20:41:24,Entertainment,Concert,1973.04,Expense,Debit Card,Kolkata,Zomato,Concert payment via Debit Card,2025,February,2,Q1,Sunday,9,Weekend,Medium
2025-02-09 22:42:36,Salary,Internship Stipend,51738.49,Income,Cash,Delhi,DMart,Internship Stipend payment via Cash,2025,February,2,Q1,Sunday,9,Weekend,High
2025-02-10 10:44:39,Rent,Hostel Rent,21134.89,Expense,Net Banking,Mumbai,Apollo,Hostel Rent payment via Net Banking,2025,February,2,Q1,Monday,10,Weekday,High
2025-02-10 13:05:57,Shopping,Accessories,2811.94,Expense,Debit Card,Pune,Ola,Accessories payment via Debit Card,2025,February,2,Q1,Monday,10,Weekday,Medium
2025-02-10 13:05:57,Rent,Hostel Rent,5712.06,Expense,Upi,Mumbai,Swiggy,Hostel Rent payment via UPI,2025,February,2,Q1,Monday,10,Weekday,High
2025-02-11 11:45:02,Food,Coffee,261.06,Expense,Cash,Bengaluru,Swiggy,Coffee payment via Cash,2025,February,2,Q1,Tuesday,11,Weekday,Low
2025-02-11 19:30:00,Food,Coffee,1315.74,Expense,Net Banking,Kolkata,Uber,Coffee payment via Net Banking,2025,February,2,Q1,Tuesday,11,Weekday,Medium
2025-02-11 19:30:10,Bills,Electricity,4219.36,Expense,Cash,Delhi,Amazon,Electricity payment via Cash,2025,February,2,Q1,Tuesday,11,Weekday,High
2025-02-11 19:30:10,Rent,Hostel Rent,19787.19,Expense,Debit Card,Delhi,Apollo,Hostel Rent payment via Debit Card,2025,February,2,Q1,Tuesday,11,Weekday,High
2025-02-11 19:30:10,Bills,Water,265.44,Expense,Debit Card,Mumbai,Amazon,Water payment via Debit Card,2025,February,2,Q1,Tuesday,11,Weekday,Low
2025-02-12 14:34:22,Food,Coffee,1525.56,Expense,Upi,Mumbai,DMart,Coffee payment via UPI,2025,February,2,Q1,Wednesday,12,Weekday,Medium
2025-02-12 14:34:22,Savings,Fixed Deposit,13966.58,Expense,Cash,Pune,Apollo,Fixed Deposit payment via Cash,2025,February,2,Q1,Wednesday,12,Weekday,High
2025-02-12 17:55:05,Rent,Hostel Rent,4412.68,Expense,Cash,Delhi,BookMyShow,Hostel Rent payment via Cash,2025,February,2,Q1,Wednesday,12,Weekday,High
2025-02-12 18:39:21,Education,Course,10600.53,Expense,Upi,Pune,Uber,Course payment via UPI,2025,February,2,Q1,Wednesday,12,Weekday,High
2025-02-12 18:39:21,Shopping,Books,11062.49,Expense,Upi,Pune,Local Store,Books payment via UPI,2025,February,2,Q1,Wednesday,12,Weekday,High
2025-02-12 19:36:31,Travel,Flight,6900.85,Expense,Net Banking,Kolkata,Uber,Flight payment via Net Banking,2025,February,2,Q1,Wednesday,12,Weekday,High
2025-02-12 22:10:54,Food,Dining Out,1406.19,Expense,Net Banking,Delhi,Uber,Dining Out payment via Net Banking,2025,February,2,Q1,Wednesday,12,Weekday,Medium
2025-02-12 22:10:54,Rent,House Rent,8612.33,Expense,Upi,Pune,Apollo,House Rent payment via UPI,2025,February,2,Q1,Wednesday,12,Weekday,High
2025-02-13 11:52:54,Savings,Fixed Deposit,533.69,Expense,Net Banking,Mumbai,Apollo,Fixed Deposit payment via Net Banking,2025,February,2,Q1,Thursday,13,Weekday,Medium
2025-02-13 13:17:04,Education,Exam Fee,12123.6,Expense,Cash,Bengaluru,Local Store,Exam Fee payment via Cash,2025,February,2,Q1,Thursday,13,Weekday,High
2025-02-13 13:17:04,Entertainment,Concert,414.77,Expense,Debit Card,Delhi,Flipkart,Concert payment via Debit Card,2025,February,2,Q1,Thursday,13,Weekday,Low
2025-02-13 13:17:04,Entertainment,Ott,3899.2,Expense,Cash,Pune,Local Store,OTT payment via Cash,2025,February,2,Q1,Thursday,13,Weekday,High
2025-02-13 16:00:11,Entertainment,Ott,2181.44,Expense,Cash,Mumbai,BookMyShow,OTT payment via Cash,2025,February,2,Q1,Thursday,13,Weekday,Medium
2025-02-13 16:02:42,Rent,House Rent,17697.54,Expense,Upi,Bengaluru,Apollo,House Rent payment via UPI,2025,February,2,Q1,Thursday,13,Weekday,High
2025-02-13 16:02:42,Education,Course,12097.13,Expense,Upi,Bengaluru,DMart,Course payment via UPI,2025,February,2,Q1,Thursday,13,Weekday,High
2025-02-13 16:02:42,Salary,Internship Stipend,17508.34,Income,Credit Card,Kolkata,Local Store,Internship Stipend payment via Credit Card,2025,February,2,Q1,Thursday,13,Weekday,High
2025-02-13 20:19:00,Rent,Hostel Rent,15198.28,Expense,Credit Card,Kolkata,Ola,Hostel Rent payment via Credit Card,2025,February,2,Q1,Thursday,13,Weekday,High
2025-02-14 14:22:19,Health,Insurance,8882.05,Expense,Credit Card,Delhi,Amazon,Insurance payment via Credit Card,2025,February,2,Q1,Friday,14,Weekday,High
2025-02-14 22:03:13,Food,Groceries,1573.91,Expense,Net Banking,Kolkata,Zomato,Groceries payment via Net Banking,2025,February,2,Q1,Friday,14,Weekday,Medium
2025-02-14 23:33:22,Bills,Water,2281.87,Expense,Credit Card,Pune,Flipkart,Water payment via Credit Card,2025,February,2,Q1,Friday,14,Weekday,Medium
2025-02-15 06:55:42,Travel,Flight,552.31,Expense,Net Banking,Pune,Apollo,Flight payment via Net Banking,2025,February,2,Q1,Saturday,15,Weekend,Medium
2025-02-16 00:47:46,Health,Gym,6598.73,Expense,Net Banking,Bengaluru,BookMyShow,Gym payment via Net Banking,2025,February,2,Q1,Sunday,16,Weekend,High
2025-02-16 00:47:46,Travel,Flight,5012.33,Expense,Debit Card,Kolkata,Local Store,Flight payment via Debit Card,2025,February,2,Q1,Sunday,16,Weekend,High
2025-02-16 17:04:11,Food,Coffee,1221.22,Expense,Cash,Delhi,Big Bazaar,Coffee payment via Cash,2025,February,2,Q1,Sunday,16,Weekend,Medium
2025-02-16 23:11:33,Bills,Electricity,4482.01,Expense,Credit Card,Pune,Apollo,Electricity payment via Credit Card,2025,February,2,Q1,Sunday,16,Weekend,High
2025-02-16 23:11:33,Entertainment,Games,1171.68,Expense,Cash,Pune,Swiggy,Games payment via Cash,2025,February,2,Q1,Sunday,16,Weekend,Medium
2025-02-17 11:04:33,Rent,Hostel Rent,14632.94,Expense,Credit Card,Pune,Swiggy,Hostel Rent payment via Credit Card,2025,February,2,Q1,Monday,17,Weekday,High
2025-02-17 11:04:33,Bills,Electricity,1578.84,Expense,Cash,Bengaluru,Swiggy,Electricity payment via Cash,2025,February,2,Q1,Monday,17,Weekday,Medium
2025-02-17 20:41:54,Shopping,Electronics,7205.0,Expense,Credit Card,Kolkata,DMart,Electronics payment via Credit Card,2025,February,2,Q1,Monday,17,Weekday,High
2025-02-18 00:28:07,Salary,Freelance,18785.74,Income,Upi,Delhi,Apollo,Freelance payment via UPI,2025,February,2,Q1,Tuesday,18,Weekday,High
2025-02-18 00:28:07,Rent,Pg Rent,7817.04,Expense,Net Banking,Delhi,Ola,PG Rent payment via Net Banking,2025,February,2,Q1,Tuesday,18,Weekday,High
2025-02-18 00:28:07,Bills,Electricity,239.94,Expense,Credit Card,Kolkata,Apollo,Electricity payment via Credit Card,2025,February,2,Q1,Tuesday,18,Weekday,Low
2025-02-18 02:14:59,Travel,Flight,4003.17,Expense,Debit Card,Delhi,Ola,Flight payment via Debit Card,2025,February,2,Q1,Tuesday,18,Weekday,High
2025-02-18 02:14:59,Entertainment,Games,2902.17,Expense,Cash,Mumbai,Big Bazaar,Games payment via Cash,2025,February,2,Q1,Tuesday,18,Weekday,Medium
2025-02-18 05:21:40,Education,Course,5140.46,Expense,Cash,Pune,Swiggy,Course payment via Cash,2025,February,2,Q1,Tuesday,18,Weekday,High
2025-02-18 10:10:39,Shopping,Accessories,5258.11,Expense,Credit Card,Bengaluru,Apollo,Accessories payment via Credit Card,2025,February,2,Q1,Tuesday,18,Weekday,High
2025-02-18 10:10:39,Travel,Flight,5357.02,Expense,Cash,Bengaluru,Big Bazaar,Flight payment via Cash,2025,February,2,Q1,Tuesday,18,Weekday,High
2025-02-19 07:13:42,Travel,Flight,3860.87,Expense,Upi,Delhi,BookMyShow,Flight payment via UPI,2025,February,2,Q1,Wednesday,19,Weekday,High
2025-02-19 16:55:39,Shopping,Books,508.98,Expense,Debit Card,Delhi,Zomato,Books payment via Debit Card,2025,February,2,Q1,Wednesday,19,Weekday,Medium
2025-02-19 18:55:54,Food,Groceries,344.7,Expense,Credit Card,Delhi,Amazon,Groceries payment via Credit Card,2025,February,2,Q1,Wednesday,19,Weekday,Low
2025-02-19 18:55:54,Salary,Freelance,45852.14,Income,Upi,Pune,Big Bazaar,Freelance payment via UPI,2025,February,2,Q1,Wednesday,19,Weekday,High
2025-02-20 00:37:32,Salary,Freelance,44027.44,Income,Upi,Kolkata,Ola,Freelance payment via UPI,2025,February,2,Q1,Thursday,20,Weekday,High
2025-02-20 06:02:27,Education,Books,7221.64,Expense,Upi,Pune,Swiggy,Books payment via UPI,2025,February,2,Q1,Thursday,20,Weekday,High
2025-02-20 07:09:20,Education,Stationery,14474.9,Expense,Net Banking,Pune,Local Store,Stationery payment via Net Banking,2025,February,2,Q1,Thursday,20,Weekday,High
2025-02-20 14:28:13,Food,Groceries,1221.28,Expense,Debit Card,Delhi,Flipkart,Groceries payment via Debit Card,2025,February,2,Q1,Thursday,20,Weekday,Medium
2025-02-20 14:28:13,Shopping,Accessories,1790.67,Expense,Upi,Kolkata,Zomato,Accessories payment via UPI,2025,February,2,Q1,Thursday,20,Weekday,Medium
2025-02-21 04:23:21,Salary,Internship Stipend,42592.67,Income,Cash,Bengaluru,BookMyShow,Internship Stipend payment via Cash,2025,February,2,Q1,Friday,21,Weekday,High
2025-02-21 05:30:19,Savings,Investment,4379.14,Expense,Credit Card,Mumbai,Apollo,Investment payment via Credit Card,2025,February,2,Q1,Friday,21,Weekday,High
2025-02-21 05:30:19,Health,Medicine,8413.15,Expense,Net Banking,Pune,Apollo,Medicine payment via Net Banking,2025,February,2,Q1,Friday,21,Weekday,High
2025-02-21 16:19:10,Salary,Monthly Salary,52749.96,Income,Net Banking,Mumbai,Apollo,Monthly Salary payment via Net Banking,2025,February,2,Q1,Friday,21,Weekday,High
2025-02-21 16:37:51,Savings,Investment,6712.64,Expense,Credit Card,Pune,Uber,Investment payment via Credit Card,2025,February,2,Q1,Friday,21,Weekday,High
2025-02-22 14:39:43,Food,Coffee,1091.52,Expense,Net Banking,Kolkata,Local Store,Coffee payment via Net Banking,2025,February,2,Q1,Saturday,22,Weekend,Medium
2025-02-22 23:43:58,Rent,Pg Rent,9898.52,Expense,Upi,Delhi,Swiggy,PG Rent payment via UPI,2025,February,2,Q1,Saturday,22,Weekend,High
2025-02-22 23:43:58,Savings,Investment,13018.34,Expense,Upi,Mumbai,Uber,Investment payment via UPI,2025,February,2,Q1,Saturday,22,Weekend,High
2025-02-23 00:14:41,Salary,Monthly Salary,24025.21,Income,Net Banking,Kolkata,Apollo,Monthly Salary payment via Net Banking,2025,February,2,Q1,Sunday,23,Weekend,High
2025-02-23 00:14:41,Salary,Freelance,39403.5,Income,Credit Card,Mumbai,Zomato,Freelance payment via Credit Card,2025,February,2,Q1,Sunday,23,Weekend,High
2025-02-23 00:14:41,Travel,Cab,818.29,Expense,Debit Card,Delhi,Zomato,Cab payment via Debit Card,2025,February,2,Q1,Sunday,23,Weekend,Medium
2025-02-23 01:18:17,Education,Stationery,3615.76,Expense,Cash,Pune,DMart,Stationery payment via Cash,2025,February,2,Q1,Sunday,23,Weekend,High
2025-02-23 04:21:17,Savings,Investment,11813.09,Expense,Credit Card,Mumbai,Amazon,Investment payment via Credit Card,2025,February,2,Q1,Sunday,23,Weekend,High
2025-02-23 21:48:13,Entertainment,Concert,4281.4,Expense,Upi,Bengaluru,Swiggy,Concert payment via UPI,2025,February,2,Q1,Sunday,23,Weekend,High
2025-02-23 21:48:13,Shopping,Accessories,1463.46,Expense,Upi,Bengaluru,DMart,Accessories payment via UPI,2025,February,2,Q1,Sunday,23,Weekend,Medium
2025-02-24 12:37:55,Travel,Train,6764.17,Expense,Net Banking,Delhi,Zomato,Train payment via Net Banking,2025,February,2,Q1,Monday,24,Weekday,High
2025-02-25 07:54:10,Entertainment,Games,2073.6,Expense,Credit Card,Pune,Apollo,Games payment via Credit Card,2025,February,2,Q1,Tuesday,25,Weekday,Medium
2025-02-25 08:34:43,Salary,Monthly Salary,15208.44,Income,Credit Card,Bengaluru,BookMyShow,Monthly Salary payment via Credit Card,2025,February,2,Q1,Tuesday,25,Weekday,High
2025-02-25 22:32:57,Rent,Pg Rent,17439.08,Expense,Credit Card,Mumbai,Flipkart,PG Rent payment via Credit Card,2025,February,2,Q1,Tuesday,25,Weekday,High
2025-02-25 22:32:57,Rent,House Rent,18565.98,Expense,Debit Card,Pune,Zomato,House Rent payment via Debit Card,2025,February,2,Q1,Tuesday,25,Weekday,High
2025-02-26 02:44:47,Entertainment,Ott,366.51,Expense,Debit Card,Pune,Uber,OTT payment via Debit Card,2025,February,2,Q1,Wednesday,26,Weekday,Low
2025-02-26 19:37:27,Rent,Hostel Rent,21784.63,Expense,Credit Card,Mumbai,Local Store,Hostel Rent payment via Credit Card,2025,February,2,Q1,Wednesday,26,Weekday,High
2025-02-26 19:37:27,Bills,Electricity,2897.29,Expense,Debit Card,Mumbai,Zomato,Electricity payment via Debit Card,2025,February,2,Q1,Wednesday,26,Weekday,Medium
2025-02-27 05:28:25,Salary,Monthly Salary,24298.94,Income,Credit Card,Pune,Big Bazaar,Monthly Salary payment via Credit Card,2025,February,2,Q1,Thursday,27,Weekday,High
2025-02-27 05:28:25,Entertainment,Movies,1855.98,Expense,Upi,Kolkata,Amazon,Movies payment via UPI,2025,February,2,Q1,Thursday,27,Weekday,Medium
2025-02-27 06:51:39,Education,Course,7750.2,Expense,Upi,Kolkata,Uber,Course payment via UPI,2025,February,2,Q1,Thursday,27,Weekday,High
2025-02-27 11:10:50,Salary,Internship Stipend,24993.7,Income,Cash,Kolkata,DMart,Internship Stipend payment via Cash,2025,February,2,Q1,Thursday,27,Weekday,High
2025-02-27 11:10:50,Rent,House Rent,17091.53,Expense,Debit Card,Bengaluru,Flipkart,House Rent payment via Debit Card,2025,February,2,Q1,Thursday,27,Weekday,High
2025-02-27 15:45:05,Food,Snacks,697.04,Expense,Credit Card,Pune,Apollo,Snacks payment via Credit Card,2025,February,2,Q1,Thursday,27,Weekday,Medium
2025-02-27 21:10:45,Shopping,Accessories,11672.46,Expense,Upi,Mumbai,Swiggy,Accessories payment via UPI,2025,February,2,Q1,Thursday,27,Weekday,High
2025-02-27 21:10:45,Bills,Mobile Recharge,3118.2,Expense,Debit Card,Kolkata,Flipkart,Mobile Recharge payment via Debit Card,2025,February,2,Q1,Thursday,27,Weekday,High
2025-02-28 12:41:01,Bills,Water,1513.6,Expense,Cash,Bengaluru,Big Bazaar,Water payment via Cash,2025,February,2,Q1,Friday,28,Weekday,Medium
2025-03-01 05:55:22,Food,Coffee,674.92,Expense,Upi,Delhi,Ola,Coffee payment via UPI,2025,March,3,Q1,Saturday,1,Weekend,Medium
2025-03-01 05:55:22,Rent,House Rent,7687.18,Expense,Upi,Bengaluru,BookMyShow,House Rent payment via UPI,2025,March,3,Q1,Saturday,1,Weekend,High
2025-03-01 05:55:22,Bills,Internet,366.43,Expense,Credit Card,Pune,Ola,Internet payment via Credit Card,2025,March,3,Q1,Saturday,1,Weekend,Low
2025-03-01 09:06:37,Salary,Monthly Salary,26569.32,Income,Upi,Bengaluru,Ola,Monthly Salary payment via UPI,2025,March,3,Q1,Saturday,1,Weekend,High
2025-03-01 10:10:07,Savings,Investment,4440.9,Expense,Debit Card,Delhi,Local Store,Investment payment via Debit Card,2025,March,3,Q1,Saturday,1,Weekend,High
2025-03-01 18:54:39,Food,Coffee,335.93,Expense,Upi,Delhi,Ola,Coffee payment via UPI,2025,March,3,Q1,Saturday,1,Weekend,Low
2025-03-01 18:54:39,Travel,Train,7692.61,Expense,Credit Card,Kolkata,Apollo,Train payment via Credit Card,2025,March,3,Q1,Saturday,1,Weekend,High
2025-03-01 18:54:39,Food,Snacks,174.11,Expense,Upi,Delhi,Uber,Snacks payment via UPI,2025,March,3,Q1,Saturday,1,Weekend,Low
2025-03-01 18:54:39,Salary,Monthly Salary,17918.41,Income,Upi,Bengaluru,Swiggy,Monthly Salary payment via UPI,2025,March,3,Q1,Saturday,1,Weekend,High
2025-03-01 20:57:16,Rent,Pg Rent,22884.47,Expense,Cash,Pune,Amazon,PG Rent payment via Cash,2025,March,3,Q1,Saturday,1,Weekend,High
2025-03-01 20:57:16,Education,Exam Fee,1118.21,Expense,Cash,Bengaluru,Swiggy,Exam Fee payment via Cash,2025,March,3,Q1,Saturday,1,Weekend,Medium
2025-03-01 20:57:16,Rent,House Rent,13578.09,Expense,Debit Card,Delhi,DMart,House Rent payment via Debit Card,2025,March,3,Q1,Saturday,1,Weekend,High
2025-03-02 00:08:22,Shopping,Books,625.74,Expense,Net Banking,Pune,Local Store,Books payment via Net Banking,2025,March,3,Q1,Sunday,2,Weekend,Medium
2025-03-02 03:27:47,Entertainment,Games,2731.5,Expense,Net Banking,Mumbai,BookMyShow,Games payment via Net Banking,2025,March,3,Q1,Sunday,2,Weekend,Medium
2025-03-02 14:46:36,Shopping,Accessories,10471.42,Expense,Net Banking,Mumbai,Uber,Accessories payment via Net Banking,2025,March,3,Q1,Sunday,2,Weekend,High
2025-03-02 14:46:36,Bills,Mobile Recharge,2358.45,Expense,Cash,Pune,Local Store,Mobile Recharge payment via Cash,2025,March,3,Q1,Sunday,2,Weekend,Medium
2025-03-02 15:05:31,Food,Groceries,1446.82,Expense,Net Banking,Mumbai,Zomato,Groceries payment via Net Banking,2025,March,3,Q1,Sunday,2,Weekend,Medium
2025-03-03 09:28:29,Education,Stationery,7202.96,Expense,Upi,Mumbai,Uber,Stationery payment via UPI,2025,March,3,Q1,Monday,3,Weekday,High
2025-03-03 09:28:29,Entertainment,Ott,3354.22,Expense,Net Banking,Delhi,Flipkart,OTT payment via Net Banking,2025,March,3,Q1,Monday,3,Weekday,High
2025-03-03 09:28:29,Education,Stationery,7419.78,Expense,Debit Card,Pune,Apollo,Stationery payment via Debit Card,2025,March,3,Q1,Monday,3,Weekday,High
2025-03-03 17:17:40,Entertainment,Movies,226.14,Expense,Net Banking,Delhi,Swiggy,Movies payment via Net Banking,2025,March,3,Q1,Monday,3,Weekday,Low
2025-03-03 17:17:40,Health,Medicine,5047.1,Expense,Net Banking,Kolkata,Amazon,Medicine payment via Net Banking,2025,March,3,Q1,Monday,3,Weekday,High
2025-03-03 17:25:52,Savings,Fixed Deposit,13464.37,Expense,Net Banking,Bengaluru,Big Bazaar,Fixed Deposit payment via Net Banking,2025,March,3,Q1,Monday,3,Weekday,High
2025-03-03 21:23:37,Shopping,Clothes,6632.49,Expense,Net Banking,Pune,Amazon,Clothes payment via Net Banking,2025,March,3,Q1,Monday,3,Weekday,High
2025-03-04 11:21:02,Food,Snacks,436.03,Expense,Debit Card,Pune,Zomato,Snacks payment via Debit Card,2025,March,3,Q1,Tuesday,4,Weekday,Low
2025-03-04 14:44:21,Entertainment,Games,4257.28,Expense,Debit Card,Bengaluru,BookMyShow,Games payment via Debit Card,2025,March,3,Q1,Tuesday,4,Weekday,High
2025-03-04 14:44:21,Savings,Emergency Fund,4106.36,Expense,Upi,Kolkata,Uber,Emergency Fund payment via UPI,2025,March,3,Q1,Tuesday,4,Weekday,High
2025-03-05 20:13:09,Shopping,Electronics,6754.75,Expense,Debit Card,Kolkata,Local Store,Electronics payment via Debit Card,2025,March,3,Q1,Wednesday,5,Weekday,High
2025-03-05 22:53:53,Shopping,Accessories,4261.75,Expense,Net Banking,Delhi,Big Bazaar,Accessories payment via Net Banking,2025,March,3,Q1,Wednesday,5,Weekday,High
2025-03-06 09:01:07,Travel,Bus,6901.2,Expense,Cash,Kolkata,DMart,Bus payment via Cash,2025,March,3,Q1,Thursday,6,Weekday,High
2025-03-06 09:01:07,Education,Course,6742.09,Expense,Credit Card,Mumbai,Uber,Course payment via Credit Card,2025,March,3,Q1,Thursday,6,Weekday,High
2025-03-06 15:11:03,Food,Groceries,694.01,Expense,Credit Card,Pune,Big Bazaar,Groceries payment via Credit Card,2025,March,3,Q1,Thursday,6,Weekday,Medium
2025-03-07 10:37:17,Bills,Water,2154.11,Expense,Upi,Delhi,Zomato,Water payment via UPI,2025,March,3,Q1,Friday,7,Weekday,Medium
2025-03-07 10:37:17,Savings,Investment,14049.28,Expense,Cash,Kolkata,Big Bazaar,Investment payment via Cash,2025,March,3,Q1,Friday,7,Weekday,High
2025-03-07 10:37:17,Rent,Hostel Rent,24660.65,Expense,Credit Card,Mumbai,Big Bazaar,Hostel Rent payment via Credit Card,2025,March,3,Q1,Friday,7,Weekday,High
2025-03-07 16:18:39,Education,Stationery,4545.76,Expense,Cash,Bengaluru,DMart,Stationery payment via Cash,2025,March,3,Q1,Friday,7,Weekday,High
2025-03-07 16:18:39,Food,Groceries,600.61,Expense,Debit Card,Pune,Uber,Groceries payment via Debit Card,2025,March,3,Q1,Friday,7,Weekday,Medium
2025-03-07 23:00:48,Bills,Internet,3988.6,Expense,Debit Card,Kolkata,Flipkart,Internet payment via Debit Card,2025,March,3,Q1,Friday,7,Weekday,High
2025-03-07 23:00:48,Education,Exam Fee,12527.47,Expense,Debit Card,Kolkata,Big Bazaar,Exam Fee payment via Debit Card,2025,March,3,Q1,Friday,7,Weekday,High
2025-03-08 05:53:21,Shopping,Books,6691.1,Expense,Upi,Delhi,Zomato,Books payment via UPI,2025,March,3,Q1,Saturday,8,Weekend,High
2025-03-08 05:53:21,Bills,Internet,4958.37,Expense,Upi,Pune,DMart,Internet payment via UPI,2025,March,3,Q1,Saturday,8,Weekend,High
2025-03-08 06:26:10,Education,Course,7493.16,Expense,Net Banking,Kolkata,Amazon,Course payment via Net Banking,2025,March,3,Q1,Saturday,8,Weekend,High
2025-03-08 10:07:32,Travel,Train,1394.19,Expense,Debit Card,Mumbai,Big Bazaar,Train payment via Debit Card,2025,March,3,Q1,Saturday,8,Weekend,Medium
2025-03-08 10:07:32,Bills,Water,2923.48,Expense,Debit Card,Kolkata,Uber,Water payment via Debit Card,2025,March,3,Q1,Saturday,8,Weekend,Medium
2025-03-08 11:17:46,Shopping,Electronics,7529.8,Expense,Credit Card,Pune,Ola,Electronics payment via Credit Card,2025,March,3,Q1,Saturday,8,Weekend,High
2025-03-09 04:54:26,Food,Coffee,1099.09,Expense,Cash,Pune,DMart,Coffee payment via Cash,2025,March,3,Q1,Sunday,9,Weekend,Medium
2025-03-09 04:54:26,Rent,Pg Rent,5991.83,Expense,Debit Card,Pune,Big Bazaar,PG Rent payment via Debit Card,2025,March,3,Q1,Sunday,9,Weekend,High
2025-03-09 06:49:25,Salary,Freelance,48256.2,Income,Net Banking,Kolkata,Amazon,Freelance payment via Net Banking,2025,March,3,Q1,Sunday,9,Weekend,High
2025-03-09 09:16:24,Travel,Cab,292.19,Expense,Credit Card,Pune,Local Store,Cab payment via Credit Card,2025,March,3,Q1,Sunday,9,Weekend,Low
